"Source Name",URL,"Date Accessed",Name,Value,"Program Name",Domain,"Data Source"
cookies.sqlite,.advertising.com,"2009-11-16 23:02:58 EET",GUID,"MTI1ODQwNTM1NjsxOjE1ZzNmYjIxYzd2MnFrOjM2NQ","FireFox Analyzer",advertising.com,jo-2009-11-16.E01
cookies.sqlite,.bluekai.com,"2009-11-16 23:02:58 EET",bkc,"KJhqpLM9W1wYyJY6k2sqiRsOREZxq0vO0M5eTQ19FuWcmQ==","FireFox Analyzer",bluekai.com,jo-2009-11-16.E01
cookies.sqlite,.bluekai.com,"2009-11-16 23:02:58 EET",bku,oyW99sv29DLN6H6P,"FireFox Analyzer",bluekai.com,jo-2009-11-16.E01
cookies.sqlite,.casalemedia.com,"2009-11-16 23:02:53 EET",CMID,TA1xy9Ht58sAAHxXgmEAAAAN,"FireFox Analyzer",casalemedia.com,jo-2009-11-16.E01
cookies.sqlite,.casalemedia.com,"2009-11-16 23:02:53 EET",CMPS,092,"FireFox Analyzer",casalemedia.com,jo-2009-11-16.E01
cookies.sqlite,.casalemedia.com,"2009-11-16 23:02:53 EET",CMPP,004,"FireFox Analyzer",casalemedia.com,jo-2009-11-16.E01
cookies.sqlite,.revsci.net,"2009-11-17 02:07:23 EET",NETSEGS_H07710,"b9b06f707864c4cb&H07710&0&4b26a78d&0&&4b00b49e&ccee80c7cdfc35e10b4ae44363c131ed","FireFox Analyzer",revsci.net,jo-2009-11-16.E01
cookies.sqlite,.cnn.com,"2009-11-17 02:07:22 EET",rsi_segs,,"FireFox Analyzer",cnn.com,jo-2009-11-16.E01
cookies.sqlite,.insightexpressai.com,"2009-11-16 23:00:42 EET",IXAICampaignCounter1431,0,"FireFox Analyzer",insightexpressai.com,jo-2009-11-16.E01
cookies.sqlite,.insightexpressai.com,"2009-11-16 23:00:42 EET",IXAIControlCounter1431,0,"FireFox Analyzer",insightexpressai.com,jo-2009-11-16.E01
cookies.sqlite,.insightexpressai.com,"2009-11-16 23:00:42 EET",IXAIBannerCounter155811,0,"FireFox Analyzer",insightexpressai.com,jo-2009-11-16.E01
cookies.sqlite,.insightexpressai.com,"2009-11-16 23:00:42 EET",IXAIBanners1431,155811,"FireFox Analyzer",insightexpressai.com,jo-2009-11-16.E01
cookies.sqlite,.at.atwola.com,"2009-11-16 23:02:59 EET",ATTACID,"a3Z0aWQ9MTVnM2ZiMjFjN3YycWs=","FireFox Analyzer",atwola.com,jo-2009-11-16.E01
cookies.sqlite,.at.atwola.com,"2009-11-16 23:02:59 EET",ATTAC,"a3ZzZWc9OTk5OTk6NjAxMzA6NTAyMjk=","FireFox Analyzer",atwola.com,jo-2009-11-16.E01
cookies.sqlite,.casalemedia.com,"2009-11-16 23:02:53 EET",CMS,"98863&1258405219","FireFox Analyzer",casalemedia.com,jo-2009-11-16.E01
cookies.sqlite,.casalemedia.com,"2009-11-16 23:02:53 EET",CMST,SwG9Y0sBveYD,"FireFox Analyzer",casalemedia.com,jo-2009-11-16.E01
cookies.sqlite,.casalemedia.com,"2009-11-16 23:02:53 EET",CMDD,"AAGFngEAAYIvAg**","FireFox Analyzer",casalemedia.com,jo-2009-11-16.E01
cookies.sqlite,.casalemedia.com,"2009-11-16 23:02:53 EET",CMD1,"AAEIm0sBvWMAAYIvAAHWZQEBAA**","FireFox Analyzer",casalemedia.com,jo-2009-11-16.E01
cookies.sqlite,.recaptcha.net,"2009-11-16 23:00:46 EET",uid,"fIkLPQQedXcLkXNUux1VEl6nLSUIz1cr4-wQqmR0CZpmvQFLAwMD","FireFox Analyzer",recaptcha.net,jo-2009-11-16.E01
cookies.sqlite,.mmismm.com,"2009-11-16 23:02:52 EET",G,10100000000402909324,"FireFox Analyzer",mmismm.com,jo-2009-11-16.E01
cookies.sqlite,ad.yieldmanager.com,"2009-11-16 23:04:56 EET",ih,"""b!!!!#!(4qT!!!!#<,+dk""","FireFox Analyzer",yieldmanager.com,jo-2009-11-16.E01
cookies.sqlite,ad.yieldmanager.com,"2009-11-16 23:04:56 EET",vuday1,"URD0kNILw.!ALn(","FireFox Analyzer",yieldmanager.com,jo-2009-11-16.E01
cookies.sqlite,ad.yieldmanager.com,"2009-11-16 23:04:59 EET",BX,"81gvtt55g38ig&b=4&s=ve&t=319","FireFox Analyzer",yieldmanager.com,jo-2009-11-16.E01
cookies.sqlite,.casalemedia.com,"2009-11-16 23:02:53 EET",CMD2,"AAE3TUsBveYAAYf6AALOygEBAA**","FireFox Analyzer",casalemedia.com,jo-2009-11-16.E01
cookies.sqlite,".content.yieldmanager.com","2009-11-16 23:02:53 EET",AK1,0,"FireFox Analyzer",yieldmanager.com,jo-2009-11-16.E01
cookies.sqlite,.rubiconproject.com,"2009-11-16 23:02:55 EET",ruid,"194b01bde8cd9b41671b35d1^1^1258405352^3449504103","FireFox Analyzer",rubiconproject.com,jo-2009-11-16.E01
cookies.sqlite,data.cmcore.com,"2009-11-16 23:02:58 EET",CoreID6,50131258405355132123632,"FireFox Analyzer",cmcore.com,jo-2009-11-16.E01
cookies.sqlite,.si.com,"2009-11-16 23:02:58 EET",s_vi,"[CS]v1|2580DEF5851D32A4-600001292032AE5D[CE]","FireFox Analyzer",si.com,jo-2009-11-16.E01
cookies.sqlite,.cnn.com,"2009-11-17 02:07:22 EET",mpp,,"FireFox Analyzer",cnn.com,jo-2009-11-16.E01
cookies.sqlite,"sportsillustrated.cnn.com","2009-11-16 23:04:54 EET",_csoot,1258405379680,"FireFox Analyzer",cnn.com,jo-2009-11-16.E01
cookies.sqlite,"sportsillustrated.cnn.com","2009-11-16 23:04:54 EET",_csuid,Xece21e8631fd91,"FireFox Analyzer",cnn.com,jo-2009-11-16.E01
cookies.sqlite,.clearspring.com,"2009-11-16 23:03:05 EET",uid,Xece21e8631fd91,"FireFox Analyzer",clearspring.com,jo-2009-11-16.E01
cookies.sqlite,.crwdcntrl.net,"2009-11-16 23:04:56 EET",cc,"AB14nGNQSEsyNTczMzROTUs2s0yzSDZLSTa3TEozS05OM7RISjJlAAJvxn2JDGDAqPLv%2FOpmCJuBh68ilomBIQHMkQQRgvKyaALKoWgCKozoKh6gCWQdRxXgPKSBKsBV34AqwJ2wC01F62s0Q%2BdUoWvZiSoAAL0NH0I%3D","FireFox Analyzer",crwdcntrl.net,jo-2009-11-16.E01
cookies.sqlite,.crwdcntrl.net,"2009-11-16 23:04:56 EET",aud,"ABR4nC3Ru0pDQRSF4Tmac8kJKa0tlHQWplFQK2%2BBgGIjpPQNLC2NYmFhoZUgqIVgIb5CHiCNLyAI4rUJWGqhxvk8xflZM7PX2nsmhBDaSW8rhGTy%2B%2B5mP7SHC0fh76vmESMTEeV0RNqxV4koLqhaRP4Zkb3DG3w4ybO2QHWpeWqX9RIsw2LE6KWTc9Q5z5a6pj3WxQzMWiy19KD5Y6MIyiRkK7Aq7xmelI9RL%2BpO4UwTCXUib0rCHriJ7Fr5uOvpq%2FthvW3xHja4mLZ8ZL1DvTKrO%2Fl%2FnxIqV9DguWZaDebaLQbUgXTTVr8kbILXTD1xeqvgUPr68PcLDWopTQ%3D%3D","FireFox Analyzer",crwdcntrl.net,jo-2009-11-16.E01
cookies.sqlite,www.carmax.com,"2009-11-16 23:08:09 EET",KMXCOM,"UPIJWISKMXCOMWEB062T0x0000000e_0xc47648b2CMLMW","FireFox Analyzer",carmax.com,jo-2009-11-16.E01
cookies.sqlite,.carmax.com,"2009-11-16 23:08:06 EET",KmxVisitor_0,"VisitorID=ace632fa-e380-4f49-b734-565b356c7438&CookieDate=11/16/2009 4:05:38 PM&sPerPage=20&sRadius=90&Zip=93940&ZipDate=11/16/2009 4:05:57 PM&ViewedCars=6082453-5617725","FireFox Analyzer",carmax.com,jo-2009-11-16.E01
cookies.sqlite,.carmax.com,"2009-11-16 23:08:10 EET",s_pers,"%20s_visit%3D1%7C1258407490053%3B","FireFox Analyzer",carmax.com,jo-2009-11-16.E01
cookies.sqlite,.carmax.com,"2009-11-16 23:08:07 EET",PrefID,13-329833291,"FireFox Analyzer",carmax.com,jo-2009-11-16.E01
cookies.sqlite,.carmax.com,"2009-11-16 23:08:09 EET",s_vi,"[CS]v1|2580DF53051D3D5C-4000010D8035FF29[CE]","FireFox Analyzer",carmax.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:15 EET",SWID,"03A1E3C4-D4B3-44C7-A9CD-BA422E0F127E","FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:15 EET",DE2,"dXNhO2NhO2xvcyBhbGFtaXRvczt0MTs1OzQ7NDs4MDM7MDMzLjc5NDstMTE4LjA2NTs4NDA7NTsyMzY5OzY7dXM7","FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.espn.go.com,"2009-11-17 02:00:16 EET",userAB,E,"FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:24 EET",mbox,"check#true#1258416085|session#1258416016661-441800#1258417885","FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.espn.go.com,"2009-11-17 02:00:19 EET",pop1_delivered,pop1_true,"FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:20 EET",pb_ad,true,"FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:20 EET",CRBLM,CBLM-001:,"FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:20 EET",DS,"bnBzLmVkdTswO25hdnkgbmV0d29yayBpbmZvcm1hdGlvbiBjZW50ZXI7","FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:20 EET",CRBLM_LAST_UPDATE,1258415997,"FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:30 EET",s_pers,"%20s_c24%3D1258416030409%7C1353024030409%3B%20s_c24_s%3DFirst%2520Visit%7C1258417830409%3B%20s_gpv_pn%3Despn%253Anfl%253Aindex%7C1258417830416%3B","FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.go.com,"2009-11-17 02:00:22 EET",s_vi,"[CS]v1|2580F3BF8514BC28-40000167000057DE[CE]","FireFox Analyzer",go.com,jo-2009-11-16.E01
cookies.sqlite,.questionmarket.com,"2009-11-17 02:00:26 EET",CS1,"500001971620-3-2_600001255924-6-1_34132224-17-1","FireFox Analyzer",questionmarket.com,jo-2009-11-16.E01
cookies.sqlite,.eyewonder.com,"2009-11-17 02:05:16 EET",svid,81920149070,"FireFox Analyzer",eyewonder.com,jo-2009-11-16.E01
cookies.sqlite,.eyewonder.com,"2009-11-17 02:05:17 EET",mojo1,s/82567/2,"FireFox Analyzer",eyewonder.com,jo-2009-11-16.E01
cookies.sqlite,.mediaplex.com,"2009-11-17 02:03:54 EET",mojo3,11996:2007,"FireFox Analyzer",mediaplex.com,jo-2009-11-16.E01
cookies.sqlite,.revsci.net,"2009-11-17 02:07:25 EET",rsi_cls_1000000,"pUMlIr2kPwIc1m033+Y1zDU2gVlJJazJLHWVX5Q44cBj9hqEqtfBlTAcjSzykUUWClxYjjqYhXrWpRYxruv53QPeLTAnPza7I5Szln8mA32k/bYBZp8GYuGmVqrMfOa6b3xDM1qSjHTCX1Po97Zg3ScqQ9b3X8y2tVh+ztmiURNpkqHq6yiYO1mO6ywGctcW6XGbww3SeItY2mmCUyORm7tiOqkKOTBSYdA3xwoGkUCE37krL52mvGyZw8fFiugWMNAbSx+xsxBm+XL3lHWM+CYMgQABIqr1ZAdHyuBimDm99q1Q1clezTYdDsAvqkDktMFKS7+Nsc4PbCUdsH71z2B43RxFw6ZTzfYm+nZlBEHjpk5wS1P3zBnnC+V/8MB+GMqIdXRPvlTYIZiQdZE/eDP5uyyQijIcaKlgQpLwbNpm2nxcQm98vnA8y/pqpSWGYMXLaMnxk0+f/XooG5nc0TOUSu1Wge3fNDBqDt4Qxns2yLZdY8WcpezhvrWKrj1sv+m3ss7M1bRBXrKSrQLmUg1DNBRpGjYuDXw2U09ppK5QJ55ezF2wfW8hn/O0MZ7znlcgIvIQz/PgMktrAPyFdbGFtv3ecy5BZ9sR3KAy9WROvYKJe0eq0IP+t2cyol3hmhMuRzfUjJF1ybn36SJrASDdcVhCH2oxTyiX3tbrFh1dE/NIyotsO3CHXH2UWoCS8UgrL5FLpqBxPzq0jR/JLKiH7i5OPf5vKlgTk7dGMsYLQR2Thr9Zcf1s","FireFox Analyzer",revsci.net,jo-2009-11-16.E01
cookies.sqlite,.revsci.net,"2009-11-17 02:07:25 EET",rsi_segs_1000000,"pUPFOUPF7gMQVo3R0NZJg79Y2a6m260agQQ4AmljTTjUs8nYZf+DQaTY/UmNaQzG5+DlRUbpWa5nvoSEGJGhhpeGTvzhvKsOP8TS8BSBR5qKHc2AEzH/3jVrs8E0MYseRV9tUSUIBjBaP/BkkkMdxEluUtTojtYQN06ICU/f9RpQv0b0v6ewVIPmH0fmWDhk7/tU791k7Q==","FireFox Analyzer",revsci.net,jo-2009-11-16.E01
"administrator@ad.yieldmanager[2].txt",,,,,"Internet Explorer Analyzer",,jo-2009-11-16.E01
